date,company,region,product_category,organic_traffic,direct_traffic,referral_traffic,paid_traffic,bounce_rate,avg_session_duration,pages_per_session,conversion_rate,email_sends,email_opens,email_clicks,social_posts,social_engagement,leads_generated,qualified_leads,opportunities,closed_deals,revenue,costs,marketing_spend,customer_acquisition_cost,customer_lifetime_value,nps,customer_satisfaction,support_tickets,resolution_time,active_users,feature_adoption_rate,churn_rate,expansion_revenue,gross_margin,marketing_roi,conversion_to_paid,email_engagement_rate,marketing_efficiency,clv_cac_ratio,year_month,quarter,year
2022-05-31,SaasCompany1,East,Startup,164217,61121,30560,45840,0.4385599239862045,171.8190880486983,5.115229840409612,0.0490349374365393,14146,3093,1280,42,2472,125,112,53,15,142120.0,70030.0,18410.0,249.15408570419496,1030.25835841571,55.565576094428366,8.128559093899808,154,42.191799423929496,3382,0.4969670703194442,0.0354282148397017,10480.76400351034,0.507247396566282,6.719717544812601,0.12,0.0904849427399971,7.719717544812601,4.135024940505576,2022-05,2,2022
2022-05-31,SaasCompany1,West,Enterprise,149829,54710,27355,41032,0.4787406169779443,239.74339121563293,5.913976538801563,0.0499811306250018,12885,7548,1986,38,3909,295,54,55,17,90321.0,61839.0,13153.0,221.98373377297636,2373.204610702022,42.11674160003621,8.733636070267709,75,31.985699872588885,4035,0.5296504477774447,0.0478703026858801,13642.670979252887,0.31534194705550206,5.866950505588079,0.0576271186440678,0.1541327124563445,6.866950505588079,10.690894194658009,2022-05,2,2022
2022-05-31,SaasCompany1,West,SMB,153051,60447,30223,45335,0.4235057712750674,243.50234851988165,4.941538491517566,0.0462101915950929,10789,2863,1698,40,1462,262,111,40,20,102790.0,47784.0,16694.0,135.42574284950211,1470.2807435625225,57.73275095020798,8.197583509779111,50,46.95641244024348,1623,0.4682428299715821,0.0262113649270912,14005.509360042211,0.5351298764471252,5.157302024679526,0.0763358778625954,0.1573825192325516,6.157302024679526,10.85673013583863,2022-05,2,2022
2022-05-31,SaasCompany1,West,Startup,185233,72380,36190,54285,0.5697209496572928,138.90310434098646,3.210353725924088,0.0467062830613232,14965,6169,529,44,2074,272,67,44,17,117422.0,44657.0,21049.0,148.16443546569658,1219.7362267200576,59.03540287917964,8.89175606268999,97,36.16125750456699,2847,0.6192573751018496,0.0187201361620672,10628.1226700585,0.6196879630733594,4.5785072925079575,0.0625,0.035349148012028,5.5785072925079575,8.232314474700335,2022-05,2,2022
2022-06-30,SaasCompany1,North,Enterprise,150411,65557,32778,49168,0.5439901199565331,123.72634379519666,4.290655544184968,0.038066652300353,14889,2572,844,21,1308,228,148,54,20,131786.0,89450.0,23248.0,195.48171401700145,1652.5090193216442,66.51494806993159,8.054666275736373,157,44.86877906733373,2925,0.4635011302978187,0.0485167036669108,5844.305684906312,0.321248084014994,4.668702684101858,0.087719298245614,0.0566861441332527,5.668702684101858,8.453522252101402,2022-06,2,2022
2022-06-30,SaasCompany1,North,SMB,116716,51085,25542,38314,0.562478259144637,213.4124671528928,2.210543355558628,0.037906578522493,9950,2070,1631,41,4770,162,148,58,20,104890.0,49568.0,29348.0,175.40343897587616,1919.3645206103247,42.301911906690975,8.727031513915652,113,38.624679397421005,2911,0.6939613698256323,0.0381775900032806,13198.42803914291,0.5274287348650968,2.5740084503202945,0.1234567901234567,0.1639195979899497,3.5740084503202945,10.942570634970854,2022-06,2,2022
2022-06-30,SaasCompany1,North,Startup,169086,67459,33729,50594,0.3573150493494012,173.3149483459685,5.1846441621193815,0.0415863454385425,11032,7741,1543,38,4016,120,51,53,14,62440.0,54384.0,27472.0,211.47420864275324,2627.176039707352,54.92651251594,7.063788222932549,164,32.382780039128455,4012,0.4053184271555582,0.0419982262290549,6668.994209974157,0.12901985906470212,1.272859638905067,0.1166666666666666,0.1398658448150834,2.272859638905067,12.423151062101775,2022-06,2,2022
2022-06-30,SaasCompany1,South,Enterprise,169692,71022,35511,53266,0.3499892966769587,152.55019803301542,4.733246053397227,0.0396416017806538,13938,5281,546,40,3321,274,82,44,20,52727.0,83770.0,23556.0,273.94412152568145,1620.5050654641827,40.20309494734974,7.175329552467188,197,45.272995466239216,1499,0.4158385499928601,0.0277407795079812,10921.650221303684,-0.5887495969806741,1.2383681439972831,0.072992700729927,0.0391734825656478,2.238368143997283,5.915458438892857,2022-06,2,2022
2022-06-30,SaasCompany1,South,SMB,154683,63792,31896,47844,0.3944787207833053,224.3607281610757,2.690543472417579,0.0402307626704752,12719,5912,1851,42,1605,196,134,20,24,68230.0,48163.0,28694.0,277.5342668394003,1682.9306415507062,72.99467834112764,8.399031049227144,179,11.745651471961272,4441,0.4690080162626551,0.0109025353795341,9761.78182273424,0.2941081635644145,1.3778490276712902,0.1224489795918367,0.1455303089865555,2.37784902767129,6.0638661334189825,2022-06,2,2022
2022-06-30,SaasCompany1,South,Startup,142608,54989,27494,41242,0.5914224067245191,258.6924400787427,2.596246819027727,0.0430275987174281,8948,5641,1292,37,3806,258,117,33,9,110784.0,83650.0,11516.0,128.38528410341394,2509.449934021281,66.46785075271814,9.31056662831909,160,31.987361164601573,2368,0.7625689156057689,0.0307053130014005,6392.45642611564,0.24492706528018487,8.620006946856547,0.0348837209302325,0.1443898077782744,9.620006946856547,19.546242792125046,2022-06,2,2022
2022-06-30,SaasCompany1,East,Enterprise,123174,54400,27200,40800,0.4286179264053405,230.2704117934196,4.991385416199899,0.0375662816884686,6245,4316,1233,37,2844,269,64,51,12,82290.0,85325.0,24749.0,236.6770218115317,1387.324668169481,67.63628495612453,9.36961745344242,118,43.89061741519544,2494,0.507185071611278,0.0182764007209898,8287.792805384051,-0.036881759630574794,2.3249828275889937,0.0446096654275092,0.1974379503602882,3.3249828275889937,5.8616787449447525,2022-06,2,2022
2022-06-30,SaasCompany1,East,SMB,132651,51663,25831,38747,0.3448121077131919,161.54530615694634,3.970211017240997,0.0425999117808469,8411,7903,1505,27,1015,125,73,34,22,99165.0,61513.0,18232.0,220.29453465249247,2882.860094243196,53.80987455258651,7.35323458201089,90,28.11642887444389,3928,0.541841156359665,0.0436020516420376,13630.073235536354,0.37969041496495737,4.439063185607723,0.176,0.1789323504934015,5.439063185607723,13.08638954112418,2022-06,2,2022
2022-06-30,SaasCompany1,East,Startup,143761,57222,28611,42916,0.3251846340548576,273.5629434684765,3.944095964165191,0.0416832299467142,8604,2890,722,28,2091,189,143,55,6,79450.0,81581.0,26568.0,220.05223211632287,2619.1615704272253,40.27813258415942,9.145284838809236,137,20.238989258056836,4400,0.4749295393878178,0.034445824423786,9671.716791808883,-0.02682190056639396,1.9904396266184885,0.0317460317460317,0.0839144583914458,2.9904396266184885,11.902454000297064,2022-06,2,2022
2022-06-30,SaasCompany1,West,Enterprise,120161,50867,25433,38150,0.4320638440192736,231.9583181473972,4.266446192585075,0.0391927731051902,12410,2094,1975,27,2112,164,130,46,16,58947.0,81432.0,28369.0,117.66749473639702,1265.7687785823623,45.24204570215071,7.432238322000512,91,9.44242409353687,4787,0.4210505080614825,0.0290915307714248,5862.783692897525,-0.38144434831289126,1.0778666854665304,0.0975609756097561,0.1591458501208702,2.0778666854665304,10.757166041632681,2022-06,2,2022
2022-06-30,SaasCompany1,West,SMB,164041,68690,34345,51518,0.5371337573530743,220.7232479668766,2.919404371391632,0.0396222502123003,11241,3875,714,34,2091,201,96,36,10,78451.0,77924.0,13536.0,154.56767676244954,2081.1348081864867,56.31924664227053,9.32718559035759,176,30.423224866145244,2121,0.7838445235544297,0.0349461216305074,7248.656263718442,0.006717568928375674,4.795729905437352,0.0497512437810945,0.0635174806511876,5.795729905437352,13.464230373242401,2022-06,2,2022
2022-06-30,SaasCompany1,West,Startup,149459,56455,28227,42341,0.5122477629406116,280.3002909116259,5.80741463306404,0.043923573120164,5295,4439,563,40,3647,131,76,48,5,87929.0,87436.0,17549.0,102.75683255496337,2773.831407141324,38.56337624429822,8.06820248891266,124,23.64422819677895,1308,0.7265133818147977,0.0482017675629552,10097.950497787322,0.005606796392543984,4.010484927916121,0.0381679389312977,0.1063267233238904,5.010484927916121,26.99413107792745,2022-06,2,2022
2022-07-31,SaasCompany1,North,Enterprise,142660,57152,28576,42864,0.4614841687626209,190.1983680473036,2.358468775603272,0.0372729069058744,8321,4259,846,45,3977,253,106,31,15,67827.0,34298.0,11996.0,177.8677367600206,2447.8755529738582,68.53531922503836,7.815832651232724,115,41.58335848972273,3822,0.4250215283416467,0.028888729278821,13407.041219195236,0.4943311660548159,4.654134711570523,0.0592885375494071,0.1016704722990025,5.654134711570523,13.762335978202362,2022-07,3,2022
2022-07-31,SaasCompany1,North,SMB,144803,56162,28081,42121,0.343221716783655,142.89760590651997,5.47277588431413,0.0384998680982719,5265,6495,961,35,4931,169,99,27,7,78728.0,53023.0,26627.0,202.1049429473196,1250.8588660996184,62.82113206459878,7.290267419620352,107,27.94660882018472,4961,0.6940203109824601,0.0499816461028552,7206.326884347689,0.3265039122040443,1.9566980884065048,0.0414201183431952,0.1825261158594492,2.9566980884065046,6.189155237166394,2022-07,3,2022
2022-07-31,SaasCompany1,North,Startup,140323,54466,27233,40850,0.3224848426464888,232.5475639613062,5.131366471119003,0.0384701450055163,14836,7714,730,45,1124,295,148,46,7,147373.0,76276.0,24188.0,253.450538149037,2130.655160684404,73.71950004208277,8.747921734339688,101,34.342456081118925,3793,0.4653442566235753,0.0357133856069931,11587.525856605966,0.4824289388151154,5.092814618819249,0.023728813559322,0.0492046373685629,6.092814618819249,8.40659158289698,2022-07,3,2022
2022-07-31,SaasCompany1,South,Enterprise,136779,59129,29564,44347,0.3039273229673481,180.13343769092188,2.923655211031612,0.0345414222244517,13571,3512,717,38,1421,228,110,42,21,146198.0,50427.0,27070.0,110.35501023204448,1051.623469235839,43.733968670977774,8.33403256428866,147,9.153592500700112,1516,0.7745779949826219,0.0205794385197001,12610.713681783072,0.6550773608394096,4.400738825267824,0.0921052631578947,0.0528332473657062,5.400738825267824,9.529458309365209,2022-07,3,2022
2022-07-31,SaasCompany1,South,SMB,126865,52499,26249,39374,0.4458742304816508,237.17132288680983,5.04112751062953,0.0360842912165039,6063,3058,858,35,4192,243,108,26,21,88229.0,34048.0,24498.0,135.00648592414598,1384.558656765916,30.99794166444581,7.623040339354603,65,43.39530059735961,3266,0.4253704653888528,0.0231396402094604,6910.975362490392,0.6140951387865667,2.601477671646665,0.0864197530864197,0.1415141019297377,3.601477671646665,10.255497336208252,2022-07,3,2022
2022-07-31,SaasCompany1,South,Startup,127291,55863,27931,41897,0.4841232457157667,120.72504571062348,3.1049834002706413,0.0340251684006503,13464,6006,1775,32,2373,281,83,50,5,74143.0,88820.0,25100.0,293.2225868512346,2762.5773151026906,55.58493416615339,8.8312098842315,127,37.469856636864925,3115,0.5864698292068545,0.0336712743389764,6502.640978992398,-0.19795530259093913,1.9539043824701197,0.0177935943060498,0.1318330362448009,2.9539043824701197,9.421434224315993,2022-07,3,2022
2022-07-31,SaasCompany1,East,Enterprise,137856,51903,25951,38927,0.4715675629170012,261.6910895646004,4.15837602977043,0.0396602282897033,11487,2639,1582,23,2628,118,88,29,13,62770.0,75455.0,12824.0,285.9327315024205,2148.7943352873394,48.01659404193928,8.613248854916288,197,20.614637689290912,1852,0.523742815801086,0.0139549754072372,8763.722216266591,-0.20208698422813445,3.8947286338116034,0.1101694915254237,0.137720901889092,4.894728633811603,7.515034476803679,2022-07,3,2022
2022-07-31,SaasCompany1,East,SMB,183935,68080,34040,51060,0.5807462203350249,272.7868095596723,2.809927267939716,0.0403431128119355,13116,4846,1552,23,2014,222,136,40,19,59810.0,72211.0,20870.0,200.00558446448764,1116.635436163812,47.642119590353055,8.627155627132055,72,44.880829604472645,3326,0.710974098895242,0.0183877839877764,5943.350103385598,-0.20733990971409463,1.8658361284139915,0.0855855855855855,0.118328758767917,2.8658361284139913,5.583021289898425,2022-07,3,2022
2022-07-31,SaasCompany1,East,Startup,177240,66394,33197,49795,0.3711115532713189,169.83111585097808,3.3763907451298394,0.0398621654677512,7172,7910,1299,32,1791,293,103,40,10,68150.0,39847.0,15748.0,284.2496380327053,2265.6532792014177,77.50636296919137,8.518786924749788,110,15.29607119072922,4103,0.4823079314544686,0.0480451050895779,5632.985378537327,0.41530447542186355,3.32753365506731,0.0341296928327645,0.1811210262130507,4.3275336550673105,7.970646136551053,2022-07,3,2022
2022-07-31,SaasCompany1,West,Enterprise,182225,68549,34274,51412,0.5349544419593395,189.4061482087793,3.895238304126687,0.0396945166165666,6092,7082,1486,39,1467,128,82,52,5,149462.0,38898.0,24718.0,169.96894773075616,1685.0688562461569,68.95160571772254,7.428202257171235,81,28.31676707797681,3860,0.425913243715198,0.0168043797876309,7910.294076012434,0.7397465576534503,5.046686625131483,0.0390625,0.2439264609323703,6.046686625131483,9.913980634365256,2022-07,3,2022
2022-07-31,SaasCompany1,West,SMB,157133,61586,30793,46189,0.4705764805586142,235.4782414979071,4.204012714913385,0.0380989488298786,9625,2659,1593,25,1311,225,65,22,12,111509.0,52449.0,25450.0,100.07995187088842,1236.301220133843,62.84485673953533,8.297112140256509,68,17.4857164276784,3242,0.7839849104464863,0.0166883293104565,9626.879837007966,0.5296433471737707,3.381493123772102,0.0533333333333333,0.1655064935064935,4.381493123772102,12.353135638282238,2022-07,3,2022
2022-07-31,SaasCompany1,West,Startup,146840,64829,32414,48622,0.3290077737853965,245.727688357339,5.733956783349715,0.0338219882826539,6379,2610,1714,43,3290,151,72,43,17,111791.0,36159.0,11557.0,276.3628031216086,2612.0372289123707,74.81201803619766,8.986458787626356,88,7.465001357047107,4483,0.603684124792224,0.0332908847094882,13036.481833560198,0.6765482015546869,8.673012027342736,0.1125827814569536,0.2686941526885091,9.673012027342736,9.451478995756856,2022-07,3,2022
2022-08-31,SaasCompany1,North,Enterprise,153009,63068,31534,47301,0.4774882883004663,259.90716803250154,2.3881510827112904,0.0332804619181144,11847,3194,1153,25,3990,299,107,49,14,93091.0,87726.0,25585.0,213.6183770149025,1197.7213373873728,44.975448396917294,8.6821953645716,142,36.07335520668818,3359,0.6835698803068784,0.0230084493459804,6977.807348816892,0.05763177965646518,2.638499120578464,0.0468227424749163,0.0973242171013758,3.638499120578464,5.606827250184646,2022-08,3,2022
2022-08-31,SaasCompany1,North,SMB,137381,58557,29278,43918,0.5979426829111458,214.22672156233983,2.08707598276343,0.0321827635392508,13007,4244,639,36,3024,265,73,32,21,52769.0,85285.0,14386.0,103.77100273699882,2488.5821963902054,44.72298796064207,7.342435429147209,145,33.7967619153382,1160,0.6961747937793854,0.0392388492150676,12838.998228113947,-0.6161951145558946,2.668080077853469,0.0792452830188679,0.0491273929422618,3.668080077853469,23.981479707749983,2022-08,3,2022
2022-08-31,SaasCompany1,North,Startup,163031,63924,31962,47943,0.4146595451558661,277.35924772508776,3.7583289212017,0.0349854716165424,5084,6252,1044,20,1890,238,122,31,16,115537.0,37697.0,15906.0,184.16309697462853,2347.700634655784,52.45457333402764,8.940409853619867,197,25.22786176061939,3496,0.7413452231793882,0.04093431149247,10553.292052750185,0.6737235690731108,6.263736954608324,0.0672268907563025,0.2053501180173092,7.263736954608324,12.74794284643909,2022-08,3,2022
2022-08-31,SaasCompany1,South,Enterprise,102894,44509,22254,33381,0.4769695489773978,299.3685565156227,3.1965284218690253,0.0317122239366355,13594,5674,1939,41,3280,246,73,49,14,73378.0,87056.0,21697.0,184.3760921848356,1358.168438473469,73.51029639413105,7.233223592983647,187,42.98034093768906,4496,0.7005241060552525,0.0256653351020787,5540.7679974588045,-0.18640464444383875,2.3819422039913354,0.056910569105691,0.1426364572605561,3.3819422039913354,7.366293657595886,2022-08,3,2022
2022-08-31,SaasCompany1,South,SMB,125256,47396,23698,35547,0.5970326967363333,224.150425117385,3.988813750054546,0.0362525094162449,12222,2625,1760,39,3835,166,102,48,23,104767.0,36563.0,19540.0,128.13279532059434,2289.1812121850635,49.37153600474163,8.577294155561425,129,34.03156966245326,3034,0.6556939022652715,0.0269179722149181,8054.448178672915,0.6510065192283829,4.361668372569089,0.1385542168674698,0.1440026182294223,5.361668372569089,17.865693216615025,2022-08,3,2022
2022-08-31,SaasCompany1,South,Startup,130700,57689,28844,43267,0.3183987999120383,131.97496952682866,2.7432284423279643,0.0310784681045551,7831,2390,1538,35,3048,168,108,56,8,56505.0,79836.0,20488.0,174.6259736508576,2594.6363503739217,77.37777728880641,8.936654815947218,95,16.776097189825983,1227,0.4148288629061665,0.0479957388021553,10146.713140983942,-0.41290151314043005,1.7579558766106989,0.0476190476190476,0.1963989273400587,2.757955876610699,14.858249870443482,2022-08,3,2022
2022-08-31,SaasCompany1,East,Enterprise,114198,49028,24514,36771,0.5056934525963588,279.11342996450475,5.924663911845299,0.0319516115187112,7067,4489,838,26,1781,184,118,49,19,124958.0,66068.0,19700.0,230.4746876516425,1299.6221095317446,40.92057274856211,8.807119159850988,54,34.20724591049221,1291,0.4248853207439992,0.0433530158459757,12071.00351601391,0.47127834952544057,5.343045685279188,0.1032608695652173,0.1185793122965897,6.343045685279188,5.638893028878274,2022-08,3,2022
2022-08-31,SaasCompany1,East,SMB,122034,51136,25568,38352,0.5900506831760367,223.05120308330825,2.0686059521433284,0.0327363664564462,13043,6382,1140,37,4549,293,72,27,12,65097.0,81279.0,20769.0,204.3567221477851,1562.9446228919946,79.47315719546447,7.693336272229969,159,35.86381504298976,4178,0.7623031288991231,0.0311016989393701,11520.44776390027,-0.24858288400387116,2.1343348259425103,0.0409556313993174,0.0874032047841754,3.1343348259425103,7.648119457316978,2022-08,3,2022
2022-08-31,SaasCompany1,East,Startup,128481,53620,26810,40215,0.3123262007292619,224.19193323609323,2.491017086464608,0.0328693599509421,7656,3103,1401,48,3545,167,93,43,6,139758.0,63345.0,28227.0,260.2694617707473,1056.871470401462,66.90140483609096,8.240462554842642,196,31.076914010060374,4745,0.4133702572778293,0.0421245978338267,9110.962573892732,0.546752243163182,3.9512169199702414,0.0359281437125748,0.1829937304075235,4.951216919970241,4.060681814958315,2022-08,3,2022
